Sommet 1	 ======> Couleur : 1
Sommet 1448	 ======> Couleur : 21
Sommet 1449	 ======> Couleur : 16
Sommet 1450	 ======> Couleur : 11
Sommet 1451	 ======> Couleur : 29
Sommet 1452	 ======> Couleur : 17
Sommet 1453	 ======> Couleur : 17
Sommet 1454	 ======> Couleur : 38
Sommet 1455	 ======> Couleur : 24
Sommet 1456	 ======> Couleur : 9
Sommet 1457	 ======> Couleur : 4
Sommet 1458	 ======> Couleur : 26
Sommet 1459	 ======> Couleur : 8
Sommet 1460	 ======> Couleur : 33
Sommet 1461	 ======> Couleur : 24
Sommet 1462	 ======> Couleur : 9
Sommet 1463	 ======> Couleur : 28
Sommet 1464	 ======> Couleur : 25
Sommet 1465	 ======> Couleur : 6
Sommet 1466	 ======> Couleur : 7
Sommet 1467	 ======> Couleur : 5
Sommet 1468	 ======> Couleur : 6
Sommet 1469	 ======> Couleur : 4
Sommet 1470	 ======> Couleur : 7
Sommet 1471	 ======> Couleur : 24
Sommet 1472	 ======> Couleur : 30
Sommet 1473	 ======> Couleur : 16
Sommet 1474	 ======> Couleur : 14
Sommet 1475	 ======> Couleur : 2
Sommet 1476	 ======> Couleur : 3
Sommet 1477	 ======> Couleur : 5
Sommet 1478	 ======> Couleur : 7
Sommet 1479	 ======> Couleur : 6
Sommet 1480	 ======> Couleur : 12
Sommet 1481	 ======> Couleur : 22
Sommet 1482	 ======> Couleur : 15
Sommet 1483	 ======> Couleur : 10
Sommet 1484	 ======> Couleur : 26
Sommet 1485	 ======> Couleur : 14
Sommet 1486	 ======> Couleur : 11
Sommet 1487	 ======> Couleur : 16
Sommet 1488	 ======> Couleur : 5
Sommet 1489	 ======> Couleur : 3
Sommet 1490	 ======> Couleur : 39
Sommet 1491	 ======> Couleur : 19
Sommet 1492	 ======> Couleur : 18
Sommet 1493	 ======> Couleur : 29
Sommet 1494	 ======> Couleur : 7
Sommet 1495	 ======> Couleur : 8
Sommet 1496	 ======> Couleur : 2
Sommet 1497	 ======> Couleur : 12
Sommet 1498	 ======> Couleur : 4
Sommet 1499	 ======> Couleur : 23
Sommet 1500	 ======> Couleur : 19
Sommet 1501	 ======> Couleur : 9
Sommet 1502	 ======> Couleur : 40
Sommet 1503	 ======> Couleur : 33
Sommet 1504	 ======> Couleur : 13
Sommet 1505	 ======> Couleur : 36
Sommet 1506	 ======> Couleur : 22
Sommet 1507	 ======> Couleur : 14
Sommet 1508	 ======> Couleur : 42
Sommet 1509	 ======> Couleur : 34
Sommet 1510	 ======> Couleur : 17
Sommet 1511	 ======> Couleur : 44
Sommet 1512	 ======> Couleur : 35
Sommet 1513	 ======> Couleur : 20
Sommet 1514	 ======> Couleur : 45
Sommet 1515	 ======> Couleur : 37
Sommet 1516	 ======> Couleur : 21
Sommet 1517	 ======> Couleur : 46
Sommet 1518	 ======> Couleur : 41
Sommet 1519	 ======> Couleur : 23
Sommet 1520	 ======> Couleur : 47
Sommet 1521	 ======> Couleur : 42
Sommet 1522	 ======> Couleur : 24
Sommet 1523	 ======> Couleur : 48
Sommet 1524	 ======> Couleur : 28
Sommet 1525	 ======> Couleur : 25
Sommet 1526	 ======> Couleur : 31
Sommet 1527	 ======> Couleur : 36
Sommet 1528	 ======> Couleur : 13
Sommet 1529	 ======> Couleur : 23
Sommet 1530	 ======> Couleur : 28
Sommet 1531	 ======> Couleur : 34
Sommet 1532	 ======> Couleur : 31
Sommet 1533	 ======> Couleur : 10
Sommet 1534	 ======> Couleur : 24
Sommet 1535	 ======> Couleur : 23
Sommet 1536	 ======> Couleur : 18
Sommet 1537	 ======> Couleur : 35
Sommet 1538	 ======> Couleur : 25
Sommet 1539	 ======> Couleur : 29
Sommet 1540	 ======> Couleur : 32
Sommet 1541	 ======> Couleur : 25
Sommet 1542	 ======> Couleur : 16
Sommet 1543	 ======> Couleur : 18
Sommet 1544	 ======> Couleur : 5
Sommet 1545	 ======> Couleur : 16
Sommet 1546	 ======> Couleur : 27
Sommet 1547	 ======> Couleur : 9
Sommet 1548	 ======> Couleur : 10
Sommet 1549	 ======> Couleur : 23
Sommet 1550	 ======> Couleur : 33
Sommet 1551	 ======> Couleur : 9
Sommet 1552	 ======> Couleur : 28
Sommet 1553	 ======> Couleur : 35
Sommet 1554	 ======> Couleur : 37
Sommet 1555	 ======> Couleur : 30
Sommet 1556	 ======> Couleur : 32
Sommet 1557	 ======> Couleur : 35
Sommet 1558	 ======> Couleur : 20
Sommet 1559	 ======> Couleur : 11
Sommet 1560	 ======> Couleur : 41
Sommet 1561	 ======> Couleur : 26
Sommet 1562	 ======> Couleur : 11
Sommet 1563	 ======> Couleur : 7
Sommet 1564	 ======> Couleur : 9
Sommet 1565	 ======> Couleur : 11
Sommet 1566	 ======> Couleur : 23
Sommet 1567	 ======> Couleur : 24
Sommet 1568	 ======> Couleur : 11
Sommet 1569	 ======> Couleur : 13
Sommet 1570	 ======> Couleur : 24
Sommet 1571	 ======> Couleur : 28
Sommet 1572	 ======> Couleur : 29
Sommet 1573	 ======> Couleur : 15
Sommet 1574	 ======> Couleur : 16
Sommet 1575	 ======> Couleur : 13
Sommet 1576	 ======> Couleur : 12
Sommet 1577	 ======> Couleur : 25
Sommet 1578	 ======> Couleur : 11
Sommet 1579	 ======> Couleur : 23
Sommet 1580	 ======> Couleur : 33
Sommet 1581	 ======> Couleur : 39
Sommet 1582	 ======> Couleur : 36
Sommet 1583	 ======> Couleur : 22
Sommet 1584	 ======> Couleur : 36
Sommet 1585	 ======> Couleur : 37
Sommet 1586	 ======> Couleur : 32
Sommet 1587	 ======> Couleur : 20
Sommet 1588	 ======> Couleur : 13
Sommet 1589	 ======> Couleur : 22
Sommet 1590	 ======> Couleur : 27
Sommet 1591	 ======> Couleur : 6
Sommet 1592	 ======> Couleur : 31
Sommet 1593	 ======> Couleur : 21
Sommet 1594	 ======> Couleur : 17
Sommet 1595	 ======> Couleur : 11
Sommet 1596	 ======> Couleur : 9
Sommet 1597	 ======> Couleur : 14
Sommet 1598	 ======> Couleur : 18
Sommet 1599	 ======> Couleur : 4
Sommet 1600	 ======> Couleur : 3
Sommet 1601	 ======> Couleur : 40
Sommet 1602	 ======> Couleur : 49
Sommet 1603	 ======> Couleur : 41
Sommet 1604	 ======> Couleur : 36
Sommet 1605	 ======> Couleur : 38
Sommet 1606	 ======> Couleur : 30
Sommet 1607	 ======> Couleur : 28
Sommet 1608	 ======> Couleur : 22
Sommet 1609	 ======> Couleur : 14
Sommet 1610	 ======> Couleur : 12
Sommet 1611	 ======> Couleur : 8
Sommet 1612	 ======> Couleur : 2
Sommet 1613	 ======> Couleur : 6
Sommet 1614	 ======> Couleur : 7
Sommet 1615	 ======> Couleur : 5
Sommet 1616	 ======> Couleur : 10
Sommet 1617	 ======> Couleur : 9
Sommet 1618	 ======> Couleur : 12
Sommet 1619	 ======> Couleur : 10
Sommet 1620	 ======> Couleur : 13
Sommet 1621	 ======> Couleur : 12
Sommet 1622	 ======> Couleur : 15
Sommet 1623	 ======> Couleur : 16
Sommet 1624	 ======> Couleur : 18
Sommet 1625	 ======> Couleur : 19
Sommet 1626	 ======> Couleur : 25
Sommet 1627	 ======> Couleur : 14
Sommet 1628	 ======> Couleur : 5
Sommet 1629	 ======> Couleur : 33
Sommet 1630	 ======> Couleur : 20
Sommet 1631	 ======> Couleur : 14
Sommet 1632	 ======> Couleur : 17
Sommet 1633	 ======> Couleur : 12
Sommet 1634	 ======> Couleur : 14
Sommet 1635	 ======> Couleur : 9
Sommet 1636	 ======> Couleur : 16
Sommet 1637	 ======> Couleur : 18
Sommet 1638	 ======> Couleur : 6
Sommet 1639	 ======> Couleur : 37
Sommet 1640	 ======> Couleur : 43
Sommet 1641	 ======> Couleur : 19
Sommet 1642	 ======> Couleur : 25
Sommet 1643	 ======> Couleur : 36
Sommet 1644	 ======> Couleur : 27
Sommet 1645	 ======> Couleur : 31
Sommet 1646	 ======> Couleur : 21
Sommet 1647	 ======> Couleur : 34
Sommet 1648	 ======> Couleur : 31
Sommet 1649	 ======> Couleur : 11
Sommet 1650	 ======> Couleur : 13
Sommet 1651	 ======> Couleur : 12
Sommet 1652	 ======> Couleur : 13
Sommet 1653	 ======> Couleur : 10
Sommet 1654	 ======> Couleur : 8
Sommet 1655	 ======> Couleur : 12
Sommet 1656	 ======> Couleur : 26
Sommet 1657	 ======> Couleur : 28
Sommet 1658	 ======> Couleur : 32
Sommet 1659	 ======> Couleur : 50
Sommet 1660	 ======> Couleur : 10
Sommet 1661	 ======> Couleur : 12
Sommet 1662	 ======> Couleur : 27
Sommet 1663	 ======> Couleur : 29
Sommet 1664	 ======> Couleur : 11
Sommet 1665	 ======> Couleur : 13
Sommet 1666	 ======> Couleur : 38
Sommet 1667	 ======> Couleur : 31
Sommet 1668	 ======> Couleur : 10
Sommet 1669	 ======> Couleur : 12
Sommet 1670	 ======> Couleur : 8
Sommet 1671	 ======> Couleur : 44
Sommet 1672	 ======> Couleur : 41
Sommet 1673	 ======> Couleur : 30
Sommet 1674	 ======> Couleur : 32
Sommet 1675	 ======> Couleur : 34
Sommet 1676	 ======> Couleur : 39
Sommet 1677	 ======> Couleur : 20
Sommet 1678	 ======> Couleur : 26
Sommet 1679	 ======> Couleur : 38
Sommet 1680	 ======> Couleur : 32
Sommet 1681	 ======> Couleur : 23
Sommet 1682	 ======> Couleur : 17
Sommet 1683	 ======> Couleur : 33
Sommet 1684	 ======> Couleur : 24
Sommet 1685	 ======> Couleur : 14
Sommet 1686	 ======> Couleur : 25
Sommet 1687	 ======> Couleur : 15
Sommet 1688	 ======> Couleur : 34
Sommet 1689	 ======> Couleur : 26
Sommet 1690	 ======> Couleur : 16
Sommet 1691	 ======> Couleur : 20
Sommet 1692	 ======> Couleur : 27
Sommet 1693	 ======> Couleur : 18
Sommet 1694	 ======> Couleur : 9
Sommet 1695	 ======> Couleur : 30
Sommet 1696	 ======> Couleur : 19
Sommet 1697	 ======> Couleur : 10
Sommet 1698	 ======> Couleur : 35
Sommet 1699	 ======> Couleur : 28
Sommet 1700	 ======> Couleur : 21
Sommet 1701	 ======> Couleur : 11
Sommet 1702	 ======> Couleur : 22
Sommet 1703	 ======> Couleur : 12
Sommet 1704	 ======> Couleur : 9
Sommet 1705	 ======> Couleur : 12
Sommet 1706	 ======> Couleur : 34
Sommet 1707	 ======> Couleur : 16
Sommet 1708	 ======> Couleur : 19
Sommet 1709	 ======> Couleur : 20
Sommet 1710	 ======> Couleur : 29
Sommet 1711	 ======> Couleur : 31
Sommet 1712	 ======> Couleur : 18
Sommet 1713	 ======> Couleur : 12
Sommet 1714	 ======> Couleur : 36
Sommet 1715	 ======> Couleur : 17
Sommet 1716	 ======> Couleur : 6
Sommet 1717	 ======> Couleur : 19
Sommet 1718	 ======> Couleur : 30
Sommet 1719	 ======> Couleur : 28
Sommet 1720	 ======> Couleur : 37
Sommet 1721	 ======> Couleur : 22
Sommet 1722	 ======> Couleur : 29
Sommet 1723	 ======> Couleur : 51
Sommet 1724	 ======> Couleur : 31
Sommet 1725	 ======> Couleur : 34
Sommet 1726	 ======> Couleur : 24
Sommet 1727	 ======> Couleur : 14
Sommet 1728	 ======> Couleur : 21
Sommet 1729	 ======> Couleur : 12
Sommet 1730	 ======> Couleur : 11
Sommet 1731	 ======> Couleur : 18
Sommet 1732	 ======> Couleur : 13
Sommet 1733	 ======> Couleur : 33
Sommet 1734	 ======> Couleur : 36
Sommet 1735	 ======> Couleur : 38
Sommet 1736	 ======> Couleur : 44
Sommet 1737	 ======> Couleur : 30
Sommet 1738	 ======> Couleur : 42
Sommet 1739	 ======> Couleur : 43
Sommet 1740	 ======> Couleur : 52
Sommet 1741	 ======> Couleur : 39
Sommet 1742	 ======> Couleur : 45
Sommet 1743	 ======> Couleur : 46
Sommet 1744	 ======> Couleur : 22
Sommet 1745	 ======> Couleur : 15
Sommet 1746	 ======> Couleur : 21
Sommet 1747	 ======> Couleur : 11
Sommet 1748	 ======> Couleur : 7
Sommet 1749	 ======> Couleur : 10
Sommet 1750	 ======> Couleur : 15
Sommet 1751	 ======> Couleur : 2
Sommet 1752	 ======> Couleur : 28
Sommet 1753	 ======> Couleur : 34
Sommet 1754	 ======> Couleur : 7
Sommet 1755	 ======> Couleur : 13
Sommet 1756	 ======> Couleur : 13
Sommet 1757	 ======> Couleur : 14
Sommet 1758	 ======> Couleur : 45
Sommet 1759	 ======> Couleur : 42
Sommet 1760	 ======> Couleur : 53
Sommet 1761	 ======> Couleur : 43
Sommet 1762	 ======> Couleur : 14
Sommet 1763	 ======> Couleur : 5
Sommet 1764	 ======> Couleur : 16
Sommet 1765	 ======> Couleur : 12
Sommet 1766	 ======> Couleur : 23
Sommet 1767	 ======> Couleur : 13
Sommet 1768	 ======> Couleur : 7
Sommet 1769	 ======> Couleur : 14
Sommet 1770	 ======> Couleur : 6
Sommet 1771	 ======> Couleur : 8
Sommet 1772	 ======> Couleur : 17
Sommet 1773	 ======> Couleur : 15
Sommet 1774	 ======> Couleur : 9
Sommet 1775	 ======> Couleur : 19
Sommet 1776	 ======> Couleur : 17
Sommet 1777	 ======> Couleur : 10
Sommet 1778	 ======> Couleur : 11
Sommet 1779	 ======> Couleur : 46
Sommet 1780	 ======> Couleur : 33
Sommet 1781	 ======> Couleur : 38
Sommet 1782	 ======> Couleur : 30
Sommet 1783	 ======> Couleur : 31
Sommet 1784	 ======> Couleur : 38
Sommet 1785	 ======> Couleur : 23
Sommet 1786	 ======> Couleur : 15
Sommet 1787	 ======> Couleur : 7
Sommet 1788	 ======> Couleur : 31
Sommet 1789	 ======> Couleur : 16
Sommet 1790	 ======> Couleur : 41
Sommet 1791	 ======> Couleur : 48
Sommet 1792	 ======> Couleur : 46
Sommet 1793	 ======> Couleur : 38
Sommet 1794	 ======> Couleur : 17
Sommet 1795	 ======> Couleur : 24
Sommet 1796	 ======> Couleur : 40
Sommet 1797	 ======> Couleur : 37
Sommet 1798	 ======> Couleur : 25
Sommet 1799	 ======> Couleur : 17
Sommet 1800	 ======> Couleur : 4
Sommet 1801	 ======> Couleur : 8
Sommet 1802	 ======> Couleur : 22
Sommet 1803	 ======> Couleur : 23
Sommet 1804	 ======> Couleur : 24
Sommet 1805	 ======> Couleur : 39
Sommet 1806	 ======> Couleur : 1
Sommet 1807	 ======> Couleur : 6
Sommet 1808	 ======> Couleur : 32
Sommet 1809	 ======> Couleur : 36
Sommet 1810	 ======> Couleur : 34
Sommet 1811	 ======> Couleur : 26
Sommet 1812	 ======> Couleur : 13
Sommet 1813	 ======> Couleur : 22
Sommet 1814	 ======> Couleur : 44
Sommet 1815	 ======> Couleur : 26
Sommet 1816	 ======> Couleur : 1
Sommet 1817	 ======> Couleur : 21
Sommet 1818	 ======> Couleur : 8
Sommet 1819	 ======> Couleur : 3
Sommet 1820	 ======> Couleur : 18
Sommet 1821	 ======> Couleur : 9
Sommet 1822	 ======> Couleur : 2
Sommet 1823	 ======> Couleur : 25
Sommet 1824	 ======> Couleur : 10
Sommet 1825	 ======> Couleur : 12
Sommet 1826	 ======> Couleur : 22
Sommet 1827	 ======> Couleur : 30
Sommet 1828	 ======> Couleur : 26
Sommet 1829	 ======> Couleur : 14
Sommet 1830	 ======> Couleur : 11
Sommet 1831	 ======> Couleur : 33
Sommet 1832	 ======> Couleur : 19
Sommet 1833	 ======> Couleur : 8
Sommet 1834	 ======> Couleur : 3
Sommet 1835	 ======> Couleur : 19
Sommet 1836	 ======> Couleur : 9
Sommet 1837	 ======> Couleur : 6
Sommet 1838	 ======> Couleur : 15
Sommet 1839	 ======> Couleur : 4
Sommet 1840	 ======> Couleur : 44
Sommet 1841	 ======> Couleur : 39
Sommet 1842	 ======> Couleur : 20
Sommet 1843	 ======> Couleur : 17
Sommet 1844	 ======> Couleur : 32
Sommet 1845	 ======> Couleur : 10
Sommet 1846	 ======> Couleur : 26
Sommet 1847	 ======> Couleur : 15
Sommet 1848	 ======> Couleur : 35
Sommet 1849	 ======> Couleur : 42
Sommet 1850	 ======> Couleur : 19
Sommet 1851	 ======> Couleur : 40
Sommet 1852	 ======> Couleur : 20
Sommet 1853	 ======> Couleur : 14
Sommet 1854	 ======> Couleur : 37
Sommet 1855	 ======> Couleur : 39
Sommet 1856	 ======> Couleur : 7
Sommet 1857	 ======> Couleur : 26
Sommet 1858	 ======> Couleur : 26
Sommet 1859	 ======> Couleur : 36
Sommet 1860	 ======> Couleur : 25
Sommet 1861	 ======> Couleur : 45
Sommet 1862	 ======> Couleur : 29
Sommet 1863	 ======> Couleur : 27
Sommet 1864	 ======> Couleur : 36
Sommet 1865	 ======> Couleur : 40
Sommet 1866	 ======> Couleur : 25
Sommet 1867	 ======> Couleur : 33
Sommet 1868	 ======> Couleur : 27
Sommet 1869	 ======> Couleur : 15
Sommet 1870	 ======> Couleur : 35
Sommet 1871	 ======> Couleur : 23
Sommet 1872	 ======> Couleur : 17
Sommet 1873	 ======> Couleur : 11
Sommet 1874	 ======> Couleur : 26
Sommet 1875	 ======> Couleur : 23
Sommet 1876	 ======> Couleur : 17
Sommet 1877	 ======> Couleur : 25
Sommet 1878	 ======> Couleur : 4
Sommet 1879	 ======> Couleur : 26
Sommet 1880	 ======> Couleur : 5
Sommet 1881	 ======> Couleur : 8
Sommet 1882	 ======> Couleur : 36
Sommet 1883	 ======> Couleur : 30
Sommet 1884	 ======> Couleur : 28
Sommet 1885	 ======> Couleur : 30
Sommet 1886	 ======> Couleur : 41
Sommet 1887	 ======> Couleur : 24
Sommet 1888	 ======> Couleur : 27
Sommet 1889	 ======> Couleur : 29
Sommet 1890	 ======> Couleur : 31
Sommet 1891	 ======> Couleur : 23
Sommet 1892	 ======> Couleur : 27
Sommet 1893	 ======> Couleur : 12
Sommet 1894	 ======> Couleur : 13
Sommet 1895	 ======> Couleur : 8
Sommet 1896	 ======> Couleur : 17
Sommet 1897	 ======> Couleur : 35
Sommet 1898	 ======> Couleur : 32
Sommet 1899	 ======> Couleur : 9
Sommet 1900	 ======> Couleur : 13
Sommet 1901	 ======> Couleur : 38
Sommet 1902	 ======> Couleur : 27
Sommet 1903	 ======> Couleur : 23
Sommet 1904	 ======> Couleur : 20
Sommet 1905	 ======> Couleur : 14
Sommet 1906	 ======> Couleur : 29
Sommet 1907	 ======> Couleur : 23
Sommet 1908	 ======> Couleur : 15
Sommet 1909	 ======> Couleur : 22
Sommet 1910	 ======> Couleur : 29
Sommet 1911	 ======> Couleur : 24
Sommet 1912	 ======> Couleur : 24
Sommet 1913	 ======> Couleur : 16
Sommet 1914	 ======> Couleur : 30
Sommet 1915	 ======> Couleur : 21
Sommet 1916	 ======> Couleur : 28
Sommet 1917	 ======> Couleur : 37
Sommet 1918	 ======> Couleur : 28
Sommet 1919	 ======> Couleur : 37
Sommet 1920	 ======> Couleur : 33
Sommet 1921	 ======> Couleur : 27
Sommet 1922	 ======> Couleur : 22
Sommet 1923	 ======> Couleur : 16
Sommet 1924	 ======> Couleur : 15
Sommet 1925	 ======> Couleur : 15
Sommet 1926	 ======> Couleur : 15
Sommet 1927	 ======> Couleur : 16
Sommet 1928	 ======> Couleur : 20
Sommet 1929	 ======> Couleur : 18
Sommet 1930	 ======> Couleur : 23
Sommet 1931	 ======> Couleur : 19
Sommet 1932	 ======> Couleur : 42
Sommet 1933	 ======> Couleur : 46
Sommet 1934	 ======> Couleur : 38
Sommet 1935	 ======> Couleur : 40
Sommet 1936	 ======> Couleur : 24
Sommet 1937	 ======> Couleur : 17
Sommet 1938	 ======> Couleur : 43
Sommet 1939	 ======> Couleur : 45
Sommet 1940	 ======> Couleur : 34
Sommet 1941	 ======> Couleur : 30
Sommet 1942	 ======> Couleur : 35
Sommet 1943	 ======> Couleur : 21
Sommet 1944	 ======> Couleur : 47
Sommet 1945	 ======> Couleur : 48
Sommet 1946	 ======> Couleur : 27
Sommet 1947	 ======> Couleur : 21
Sommet 1948	 ======> Couleur : 47
Sommet 1949	 ======> Couleur : 37
Sommet 1950	 ======> Couleur : 41
Sommet 1951	 ======> Couleur : 47
Sommet 1952	 ======> Couleur : 28
Sommet 1953	 ======> Couleur : 19
Sommet 1954	 ======> Couleur : 45
Sommet 1955	 ======> Couleur : 30
Sommet 1956	 ======> Couleur : 27
Sommet 1957	 ======> Couleur : 32
Sommet 1958	 ======> Couleur : 24
Sommet 1959	 ======> Couleur : 25
Sommet 1960	 ======> Couleur : 31
Sommet 1961	 ======> Couleur : 23
Sommet 1962	 ======> Couleur : 21
Sommet 1963	 ======> Couleur : 14
Sommet 1964	 ======> Couleur : 38
Sommet 1965	 ======> Couleur : 33
Sommet 1966	 ======> Couleur : 41
Sommet 1967	 ======> Couleur : 34
Sommet 1968	 ======> Couleur : 32
Sommet 1969	 ======> Couleur : 27
Sommet 1970	 ======> Couleur : 35
Sommet 1971	 ======> Couleur : 20
Sommet 1972	 ======> Couleur : 39
Sommet 1973	 ======> Couleur : 28
Sommet 1974	 ======> Couleur : 18
Sommet 1975	 ======> Couleur : 26
Sommet 1976	 ======> Couleur : 35
Sommet 1977	 ======> Couleur : 31
Sommet 1978	 ======> Couleur : 54
Sommet 1979	 ======> Couleur : 48
Sommet 1980	 ======> Couleur : 33
Sommet 1981	 ======> Couleur : 22
Sommet 1982	 ======> Couleur : 22
Sommet 1983	 ======> Couleur : 32
Sommet 1984	 ======> Couleur : 55
Sommet 1985	 ======> Couleur : 47
Sommet 1986	 ======> Couleur : 25
Sommet 1987	 ======> Couleur : 26
Sommet 1988	 ======> Couleur : 47
Sommet 1989	 ======> Couleur : 39
Sommet 1990	 ======> Couleur : 49
Sommet 1991	 ======> Couleur : 48
Sommet 1992	 ======> Couleur : 8
Sommet 1993	 ======> Couleur : 15
Sommet 1994	 ======> Couleur : 42
Sommet 1995	 ======> Couleur : 40
Sommet 1996	 ======> Couleur : 32
Sommet 1997	 ======> Couleur : 50
Sommet 1998	 ======> Couleur : 27
Sommet 1999	 ======> Couleur : 10
Sommet 2000	 ======> Couleur : 41
Sommet 2001	 ======> Couleur : 33
Sommet 2002	 ======> Couleur : 38
Sommet 2003	 ======> Couleur : 26
Sommet 2004	 ======> Couleur : 44
Sommet 2005	 ======> Couleur : 41
Sommet 2006	 ======> Couleur : 24
Sommet 2007	 ======> Couleur : 26
Sommet 2008	 ======> Couleur : 22
Sommet 2009	 ======> Couleur : 17
Sommet 2010	 ======> Couleur : 32
Sommet 2011	 ======> Couleur : 23
Sommet 2012	 ======> Couleur : 43
Sommet 2013	 ======> Couleur : 41
Sommet 2014	 ======> Couleur : 50
Sommet 2015	 ======> Couleur : 39
Sommet 2016	 ======> Couleur : 26
Sommet 2017	 ======> Couleur : 22
Sommet 2018	 ======> Couleur : 42
Sommet 2019	 ======> Couleur : 36
Sommet 2020	 ======> Couleur : 37
Sommet 2021	 ======> Couleur : 30
Sommet 2022	 ======> Couleur : 21
Sommet 2023	 ======> Couleur : 16
Sommet 2024	 ======> Couleur : 14
Sommet 2025	 ======> Couleur : 18
Sommet 2026	 ======> Couleur : 20
Sommet 2027	 ======> Couleur : 11
Sommet 2028	 ======> Couleur : 48
Sommet 2029	 ======> Couleur : 44
Sommet 2030	 ======> Couleur : 49
Sommet 2031	 ======> Couleur : 38
Sommet 2032	 ======> Couleur : 32
Sommet 2033	 ======> Couleur : 21
Sommet 2034	 ======> Couleur : 42
Sommet 2035	 ======> Couleur : 36
Sommet 2036	 ======> Couleur : 45
Sommet 2037	 ======> Couleur : 46
Sommet 2038	 ======> Couleur : 46
Sommet 2039	 ======> Couleur : 19
Sommet 2040	 ======> Couleur : 29
Sommet 2041	 ======> Couleur : 17
Sommet 2042	 ======> Couleur : 43
Sommet 2043	 ======> Couleur : 42
Sommet 2044	 ======> Couleur : 29
Sommet 2045	 ======> Couleur : 24
Sommet 2046	 ======> Couleur : 16
Sommet 2047	 ======> Couleur : 39
Sommet 2048	 ======> Couleur : 18
Sommet 2049	 ======> Couleur : 48
Sommet 2050	 ======> Couleur : 40
Sommet 2051	 ======> Couleur : 29
Sommet 2052	 ======> Couleur : 11
Sommet 2053	 ======> Couleur : 31
Sommet 2054	 ======> Couleur : 40
Sommet 2055	 ======> Couleur : 47
Sommet 2056	 ======> Couleur : 37
Sommet 2057	 ======> Couleur : 43
Sommet 2058	 ======> Couleur : 47
Sommet 2059	 ======> Couleur : 24
Sommet 2060	 ======> Couleur : 27
Sommet 2061	 ======> Couleur : 33
Sommet 2062	 ======> Couleur : 24
Sommet 2063	 ======> Couleur : 51
Sommet 2064	 ======> Couleur : 49
Sommet 2065	 ======> Couleur : 45
Sommet 2066	 ======> Couleur : 45
Sommet 2067	 ======> Couleur : 46
Sommet 2068	 ======> Couleur : 43
Sommet 2069	 ======> Couleur : 48
Sommet 2070	 ======> Couleur : 50
Sommet 2071	 ======> Couleur : 22
Sommet 2072	 ======> Couleur : 28
Sommet 2073	 ======> Couleur : 39
Sommet 2074	 ======> Couleur : 32
Sommet 2075	 ======> Couleur : 38
Sommet 2076	 ======> Couleur : 40
Sommet 2077	 ======> Couleur : 17
Sommet 2078	 ======> Couleur : 18
Sommet 2079	 ======> Couleur : 43
Sommet 2080	 ======> Couleur : 40
Sommet 2081	 ======> Couleur : 49
Sommet 2082	 ======> Couleur : 51
Sommet 2083	 ======> Couleur : 25
Sommet 2084	 ======> Couleur : 23
Sommet 2085	 ======> Couleur : 36
Sommet 2086	 ======> Couleur : 44
Sommet 2087	 ======> Couleur : 21
Sommet 2088	 ======> Couleur : 17
Sommet 2089	 ======> Couleur : 46
Sommet 2090	 ======> Couleur : 45
Sommet 2091	 ======> Couleur : 13
Sommet 2092	 ======> Couleur : 44
Sommet 2093	 ======> Couleur : 31
Sommet 2094	 ======> Couleur : 50
Sommet 2095	 ======> Couleur : 52
Sommet 2096	 ======> Couleur : 37
Sommet 2097	 ======> Couleur : 32
Sommet 2098	 ======> Couleur : 29
Sommet 2099	 ======> Couleur : 33
Sommet 2100	 ======> Couleur : 22
Sommet 2101	 ======> Couleur : 42
Sommet 2102	 ======> Couleur : 31
Sommet 2103	 ======> Couleur : 13
Sommet 2104	 ======> Couleur : 34
Sommet 2105	 ======> Couleur : 38
Sommet 2106	 ======> Couleur : 19
Sommet 2107	 ======> Couleur : 52
Sommet 2108	 ======> Couleur : 41
Sommet 2109	 ======> Couleur : 29
Sommet 2110	 ======> Couleur : 50
Sommet 2111	 ======> Couleur : 32
Sommet 2112	 ======> Couleur : 52
Sommet 2113	 ======> Couleur : 44
Sommet 2114	 ======> Couleur : 53
Sommet 2115	 ======> Couleur : 39
Sommet 2116	 ======> Couleur : 54
Sommet 2117	 ======> Couleur : 35
Sommet 2118	 ======> Couleur : 55
Sommet 2119	 ======> Couleur : 40
Sommet 2120	 ======> Couleur : 36
Sommet 2121	 ======> Couleur : 38
Sommet 2122	 ======> Couleur : 51
Sommet 2123	 ======> Couleur : 49
Sommet 2124	 ======> Couleur : 16
Sommet 2125	 ======> Couleur : 23
Sommet 2126	 ======> Couleur : 54
Sommet 2127	 ======> Couleur : 45
Sommet 2128	 ======> Couleur : 52
Sommet 2129	 ======> Couleur : 53
Sommet 2130	 ======> Couleur : 44
Sommet 2131	 ======> Couleur : 33
Sommet 2132	 ======> Couleur : 34
Sommet 2133	 ======> Couleur : 44
Sommet 2134	 ======> Couleur : 42
Sommet 2135	 ======> Couleur : 47
Sommet 2136	 ======> Couleur : 31
Sommet 2137	 ======> Couleur : 28
Sommet 2138	 ======> Couleur : 29
Sommet 2139	 ======> Couleur : 23
Sommet 2140	 ======> Couleur : 36
Sommet 2141	 ======> Couleur : 46
Sommet 2142	 ======> Couleur : 20
Sommet 2143	 ======> Couleur : 25
Sommet 2144	 ======> Couleur : 19
Sommet 2145	 ======> Couleur : 33
Sommet 2146	 ======> Couleur : 41
